Call_Id,Agent,Topic,Resolved,Speed_of_answer_in_seconds,Satisfaction_rating,Datetime,Answered,TalkDurationSeconds
ID0332,Jim,Streaming,0,,,2021-01-06 16:35:02,0,
ID0333,Stewart,Admin Support,1,81.0,3.0,2021-01-06 16:39:22,1,225.0
ID0334,Diane,Contract related,1,11.0,4.0,2021-01-06 16:39:22,1,34.0
ID0335,Martha,Payment related,1,48.0,5.0,2021-01-06 17:00:58,1,53.0
ID0336,Stewart,Contract related,1,37.0,5.0,2021-01-06 17:00:58,1,414.0
ID0337,Martha,Technical Support,1,115.0,4.0,2021-01-06 17:19:41,1,154.0
ID0338,Greg,Payment related,1,81.0,4.0,2021-01-06 17:19:41,1,53.0
ID0339,Becky,Contract related,0,,,2021-01-06 17:21:07,0,
ID0340,Jim,Admin Support,1,12.0,5.0,2021-01-06 17:21:07,1,192.0
ID0341,Stewart,Admin Support,1,75.0,3.0,2021-01-06 17:22:34,1,171.0
ID0342,Jim,Contract related,1,42.0,4.0,2021-01-06 17:22:34,1,77.0
ID0343,Greg,Admin Support,1,96.0,5.0,2021-01-06 17:24:00,1,105.0
ID0344,Stewart,Payment related,1,58.0,5.0,2021-01-06 17:24:00,1,111.0
ID0345,Dan,Contract related,1,62.0,5.0,2021-01-07 09:04:19,1,316.0
ID0346,Greg,Payment related,1,74.0,5.0,2021-01-07 09:04:19,1,130.0
ID0347,Becky,Technical Support,1,26.0,3.0,2021-01-07 09:07:12,1,70.0
ID0348,Diane,Technical Support,0,,,2021-01-07 09:07:12,0,
ID0349,Joe,Technical Support,1,40.0,2.0,2021-01-07 09:20:10,1,308.0
ID0350,Joe,Streaming,1,12.0,3.0,2021-01-07 09:20:10,1,294.0
ID0351,Joe,Contract related,1,114.0,5.0,2021-01-07 10:14:53,1,221.0
ID0352,Becky,Contract related,1,85.0,4.0,2021-01-07 10:14:53,1,209.0
ID0353,Diane,Admin Support,1,52.0,5.0,2021-01-07 10:23:31,1,115.0
ID0354,Greg,Streaming,1,60.0,3.0,2021-01-07 10:23:31,1,258.0
ID0355,Joe,Admin Support,1,76.0,4.0,2021-01-07 10:33:36,1,307.0
ID0356,Stewart,Contract related,0,,,2021-01-07 10:33:36,0,
ID0357,Becky,Streaming,0,,,2021-01-07 10:48:00,0,
ID0358,Joe,Streaming,1,25.0,5.0,2021-01-07 10:48:00,1,80.0
ID0359,Greg,Streaming,1,37.0,3.0,2021-01-07 11:36:58,1,152.0
ID0360,Dan,Admin Support,1,71.0,3.0,2021-01-07 11:36:58,1,341.0
ID0361,Jim,Admin Support,1,76.0,1.0,2021-01-07 11:42:43,1,277.0
ID0362,Stewart,Technical Support,1,66.0,3.0,2021-01-07 11:42:43,1,410.0
ID0363,Diane,Admin Support,1,72.0,3.0,2021-01-07 11:47:02,1,205.0
ID0364,Jim,Admin Support,1,47.0,5.0,2021-01-07 11:47:02,1,397.0
ID0365,Jim,Payment related,0,,,2021-01-07 12:08:38,0,
ID0366,Greg,Payment related,1,29.0,5.0,2021-01-07 12:08:38,1,171.0
ID0367,Dan,Streaming,0,,,2021-01-07 12:36:00,0,
ID0368,Becky,Contract related,1,122.0,4.0,2021-01-07 12:36:00,1,100.0
ID0369,Greg,Technical Support,1,52.0,5.0,2021-01-07 12:48:58,1,246.0
ID0370,Martha,Admin Support,1,33.0,4.0,2021-01-07 12:48:58,1,266.0
ID0371,Joe,Payment related,1,123.0,3.0,2021-01-07 13:26:24,1,144.0
ID0372,Greg,Technical Support,1,23.0,4.0,2021-01-07 13:26:24,1,123.0
ID0373,Becky,Streaming,0,,,2021-01-07 13:30:43,0,
ID0374,Stewart,Admin Support,0,29.0,5.0,2021-01-07 13:30:43,1,205.0
ID0375,Greg,Contract related,0,,,2021-01-07 13:42:14,0,
ID0376,Becky,Streaming,1,54.0,5.0,2021-01-07 13:42:14,1,228.0
ID0377,Dan,Streaming,1,14.0,4.0,2021-01-07 13:45:07,1,283.0
ID0378,Dan,Payment related,1,11.0,3.0,2021-01-07 13:45:07,1,265.0
ID0379,Joe,Payment related,1,84.0,1.0,2021-01-07 14:31:12,1,299.0
ID0380,Martha,Payment related,1,21.0,4.0,2021-01-07 14:31:12,1,171.0
ID0381,Martha,Technical Support,0,81.0,3.0,2021-01-07 15:53:17,1,310.0
ID0382,Dan,Payment related,0,,,2021-01-07 15:53:17,0,
ID0383,Diane,Admin Support,0,,,2021-01-07 16:07:41,0,
ID0384,Stewart,Technical Support,1,84.0,4.0,2021-01-07 16:07:41,1,382.0
ID0385,Martha,Streaming,1,118.0,2.0,2021-01-07 16:29:17,1,215.0
ID0386,Becky,Technical Support,1,35.0,2.0,2021-01-07 16:29:17,1,375.0
ID0387,Dan,Payment related,1,82.0,3.0,2021-01-07 16:40:48,1,133.0
ID0388,Jim,Streaming,1,119.0,4.0,2021-01-07 16:40:48,1,183.0
ID0389,Jim,Contract related,1,107.0,2.0,2021-01-07 17:03:50,1,406.0
ID0390,Joe,Contract related,1,86.0,4.0,2021-01-07 17:03:50,1,42.0
ID0391,Diane,Streaming,1,76.0,4.0,2021-01-07 17:39:50,1,83.0
ID0392,Stewart,Streaming,0,78.0,3.0,2021-01-07 17:39:50,1,187.0
ID0393,Jim,Admin Support,1,118.0,3.0,2021-01-07 17:47:02,1,33.0
ID0394,Diane,Technical Support,0,,,2021-01-07 17:47:02,0,
ID0395,Joe,Admin Support,1,47.0,5.0,2021-01-07 17:48:29,1,122.0
ID0396,Diane,Admin Support,1,86.0,2.0,2021-01-07 17:48:29,1,178.0
ID0397,Greg,Technical Support,1,76.0,3.0,2021-01-07 17:55:41,1,352.0
ID0398,Jim,Payment related,1,32.0,4.0,2021-01-07 17:55:41,1,203.0
ID0399,Joe,Admin Support,1,98.0,5.0,2021-01-08 09:00:00,1,213.0
ID0400,Jim,Technical Support,1,86.0,4.0,2021-01-08 09:00:00,1,37.0
ID0401,Diane,Technical Support,1,37.0,3.0,2021-01-08 09:24:29,1,65.0
ID0402,Greg,Admin Support,1,15.0,5.0,2021-01-08 09:24:29,1,267.0
ID0403,Diane,Contract related,1,114.0,5.0,2021-01-08 09:47:31,1,253.0
ID0404,Stewart,Payment related,0,,,2021-01-08 09:47:31,0,
ID0405,Jim,Technical Support,0,,,2021-01-08 09:59:02,0,
ID0406,Martha,Streaming,0,,,2021-01-08 09:59:02,0,
ID0407,Martha,Streaming,0,23.0,3.0,2021-01-08 10:42:14,1,136.0
ID0408,Dan,Payment related,0,,,2021-01-08 10:42:14,0,
ID0409,Joe,Admin Support,1,69.0,3.0,2021-01-08 10:49:26,1,341.0
ID0410,Stewart,Contract related,1,15.0,4.0,2021-01-08 10:49:26,1,370.0
ID0411,Becky,Technical Support,1,119.0,3.0,2021-01-08 10:49:26,1,328.0
ID0412,Becky,Streaming,1,68.0,1.0,2021-01-08 10:49:26,1,317.0
ID0413,Diane,Contract related,1,115.0,3.0,2021-01-08 11:00:58,1,370.0
ID0414,Joe,Contract related,1,84.0,5.0,2021-01-08 11:00:58,1,71.0
ID0415,Dan,Contract related,0,59.0,4.0,2021-01-08 11:16:48,1,77.0
ID0416,Diane,Technical Support,0,112.0,4.0,2021-01-08 11:16:48,1,214.0
ID0417,Dan,Contract related,0,,,2021-01-08 11:16:48,0,
ID0418,Dan,Admin Support,1,39.0,3.0,2021-01-08 11:16:48,1,291.0
ID0419,Jim,Streaming,1,31.0,5.0,2021-01-08 12:12:58,1,395.0
ID0420,Dan,Streaming,1,112.0,2.0,2021-01-08 12:12:58,1,221.0
ID0421,Greg,Streaming,1,49.0,4.0,2021-01-08 12:14:24,1,145.0
ID0422,Greg,Technical Support,1,18.0,3.0,2021-01-08 12:14:24,1,398.0
ID0423,Stewart,Technical Support,1,80.0,4.0,2021-01-08 12:38:53,1,163.0
ID0424,Dan,Admin Support,1,57.0,3.0,2021-01-08 12:38:53,1,153.0
ID0425,Stewart,Contract related,0,,,2021-01-08 12:48:58,0,
ID0426,Diane,Contract related,0,87.0,4.0,2021-01-08 12:48:58,1,378.0
ID0427,Diane,Payment related,0,,,2021-01-08 13:10:34,0,
ID0428,Greg,Streaming,1,81.0,3.0,2021-01-08 13:10:34,1,356.0
ID0429,Joe,Technical Support,0,,,2021-01-08 13:10:34,0,
ID0430,Jim,Streaming,1,47.0,5.0,2021-01-08 13:10:34,1,131.0
ID0431,Joe,Streaming,1,57.0,4.0,2021-01-08 13:17:46,1,375.0
ID0432,Becky,Payment related,0,,,2021-01-08 13:17:46,0,
ID0433,Joe,Contract related,1,104.0,4.0,2021-01-08 13:43:41,1,235.0
ID0434,Becky,Admin Support,1,16.0,3.0,2021-01-08 13:43:41,1,346.0
ID0435,Greg,Streaming,1,37.0,4.0,2021-01-08 15:37:26,1,253.0
ID0436,Diane,Admin Support,0,,,2021-01-08 15:37:26,0,
ID0437,Stewart,Technical Support,1,61.0,4.0,2021-01-08 15:43:12,1,126.0
ID0438,Stewart,Admin Support,0,41.0,4.0,2021-01-08 15:43:12,1,190.0
ID0439,Diane,Streaming,1,40.0,4.0,2021-01-08 15:53:17,1,81.0
ID0440,Diane,Admin Support,1,55.0,2.0,2021-01-08 15:53:17,1,321.0
ID0441,Greg,Admin Support,1,92.0,3.0,2021-01-08 15:54:43,1,53.0
ID0442,Dan,Contract related,1,118.0,5.0,2021-01-08 15:54:43,1,98.0
ID0443,Dan,Streaming,1,82.0,3.0,2021-01-08 16:37:55,1,343.0
ID0444,Dan,Streaming,1,83.0,3.0,2021-01-08 16:37:55,1,80.0
ID0445,Jim,Payment related,1,78.0,2.0,2021-01-08 18:00:00,1,313.0
ID0446,Diane,Payment related,0,111.0,5.0,2021-01-08 18:00:00,1,314.0
ID0447,Jim,Contract related,1,107.0,4.0,2021-01-09 09:07:12,1,322.0
ID0448,Martha,Streaming,1,108.0,2.0,2021-01-09 09:07:12,1,243.0
ID0449,Greg,Payment related,1,97.0,5.0,2021-01-09 09:24:29,1,159.0
ID0450,Dan,Streaming,1,31.0,5.0,2021-01-09 09:24:29,1,380.0
ID0451,Martha,Payment related,1,20.0,4.0,2021-01-09 09:34:34,1,109.0
ID0452,Jim,Admin Support,1,110.0,3.0,2021-01-09 09:34:34,1,413.0
ID0453,Dan,Technical Support,1,86.0,5.0,2021-01-09 10:22:05,1,302.0
ID0454,Becky,Streaming,1,77.0,4.0,2021-01-09 10:22:05,1,131.0
ID0455,Diane,Streaming,1,119.0,3.0,2021-01-09 10:29:17,1,407.0
ID0456,Martha,Admin Support,0,,,2021-01-09 10:29:17,0,
ID0457,Jim,Technical Support,1,13.0,3.0,2021-01-09 10:32:10,1,186.0
ID0458,Stewart,Payment related,1,106.0,5.0,2021-01-09 10:32:10,1,147.0
ID0459,Joe,Payment related,1,35.0,3.0,2021-01-09 10:58:05,1,325.0
ID0460,Martha,Contract related,0,46.0,3.0,2021-01-09 10:58:05,1,323.0
ID0461,Stewart,Admin Support,0,24.0,3.0,2021-01-09 11:05:17,1,375.0
ID0462,Stewart,Streaming,1,88.0,5.0,2021-01-09 11:05:17,1,393.0
ID0463,Joe,Admin Support,1,81.0,3.0,2021-01-09 11:11:02,1,162.0
ID0464,Jim,Payment related,1,96.0,3.0,2021-01-09 11:11:02,1,273.0
ID0465,Becky,Admin Support,1,46.0,3.0,2021-01-09 11:16:48,1,365.0
ID0466,Dan,Contract related,1,25.0,4.0,2021-01-09 11:16:48,1,100.0
ID0467,Stewart,Admin Support,1,81.0,4.0,2021-01-09 11:25:26,1,127.0
ID0468,Dan,Payment related,0,,,2021-01-09 11:25:26,0,
ID0469,Dan,Technical Support,1,97.0,1.0,2021-01-09 11:48:29,1,410.0
ID0470,Martha,Technical Support,1,116.0,5.0,2021-01-09 11:48:29,1,196.0
ID0471,Joe,Payment related,0,,,2021-01-09 11:48:29,0,
ID0472,Dan,Admin Support,0,,,2021-01-09 11:48:29,0,
ID0473,Becky,Payment related,1,87.0,5.0,2021-01-09 11:48:29,1,345.0
ID0474,Dan,Technical Support,1,43.0,4.0,2021-01-09 11:48:29,1,35.0
ID0475,Greg,Contract related,1,102.0,3.0,2021-01-09 11:55:41,1,288.0
ID0476,Dan,Payment related,1,95.0,5.0,2021-01-09 11:55:41,1,349.0
ID0477,Dan,Technical Support,1,108.0,3.0,2021-01-09 12:31:41,1,285.0
ID0478,Dan,Admin Support,1,80.0,4.0,2021-01-09 12:31:41,1,131.0
ID0479,Diane,Payment related,1,61.0,5.0,2021-01-09 12:33:07,1,36.0
ID0480,Greg,Contract related,1,18.0,5.0,2021-01-09 12:33:07,1,305.0
ID0481,Joe,Payment related,0,,,2021-01-09 12:40:19,0,
ID0482,Becky,Admin Support,0,10.0,4.0,2021-01-09 12:40:19,1,54.0
ID0483,Diane,Payment related,1,92.0,3.0,2021-01-09 12:50:24,1,145.0
ID0484,Jim,Technical Support,0,,,2021-01-09 12:50:24,0,
ID0485,Becky,Contract related,1,120.0,1.0,2021-01-09 13:03:22,1,268.0
ID0486,Dan,Technical Support,1,63.0,3.0,2021-01-09 13:03:22,1,299.0
ID0487,Becky,Streaming,0,,,2021-01-09 13:39:22,0,
ID0488,Joe,Streaming,1,101.0,3.0,2021-01-09 13:39:22,1,330.0
ID0489,Joe,Payment related,1,105.0,1.0,2021-01-09 13:59:31,1,80.0
ID0490,Joe,Contract related,1,21.0,4.0,2021-01-09 13:59:31,1,98.0
ID0491,Joe,Payment related,1,34.0,4.0,2021-01-09 14:12:29,1,310.0
ID0492,Stewart,Technical Support,1,78.0,1.0,2021-01-09 14:12:29,1,205.0
ID0493,Diane,Streaming,1,44.0,3.0,2021-01-09 14:19:41,1,174.0
ID0494,Joe,Admin Support,1,98.0,1.0,2021-01-09 14:19:41,1,103.0
ID0495,Martha,Payment related,1,23.0,1.0,2021-01-09 14:51:22,1,203.0
ID0496,Stewart,Admin Support,1,28.0,3.0,2021-01-09 14:51:22,1,380.0
ID0497,Joe,Technical Support,0,,,2021-01-09 15:43:12,0,
ID0498,Martha,Admin Support,1,43.0,5.0,2021-01-09 15:43:12,1,63.0
ID0499,Stewart,Streaming,0,,,2021-01-09 16:58:05,0,
ID0500,Martha,Contract related,0,,,2021-01-09 16:58:05,0,
ID0501,Diane,Payment related,1,119.0,4.0,2021-01-09 17:05:17,1,50.0
ID0502,Dan,Payment related,1,32.0,5.0,2021-01-09 17:05:17,1,174.0
ID0503,Greg,Streaming,0,50.0,3.0,2021-01-09 17:21:07,1,257.0
ID0504,Jim,Admin Support,0,,,2021-01-09 17:21:07,0,
ID0505,Joe,Payment related,1,35.0,4.0,2021-01-09 17:22:34,1,286.0
ID0506,Jim,Contract related,1,27.0,3.0,2021-01-09 17:22:34,1,163.0
ID0507,Stewart,Streaming,1,121.0,4.0,2021-01-09 17:24:00,1,200.0
ID0508,Becky,Streaming,1,42.0,2.0,2021-01-09 17:24:00,1,418.0
ID0509,Greg,Technical Support,0,,,2021-01-09 17:28:19,0,
ID0510,Dan,Technical Support,0,,,2021-01-09 17:28:19,0,
ID0511,Greg,Payment related,1,107.0,5.0,2021-01-09 17:32:38,1,65.0
ID0512,Martha,Streaming,1,116.0,4.0,2021-01-09 17:32:38,1,211.0
ID0513,Dan,Technical Support,0,60.0,3.0,2021-01-09 17:42:43,1,126.0
ID0514,Jim,Payment related,1,116.0,4.0,2021-01-09 17:42:43,1,278.0
ID0515,Stewart,Payment related,1,19.0,5.0,2021-01-10 09:00:00,1,371.0
ID0516,Martha,Contract related,1,75.0,3.0,2021-01-10 09:00:00,1,350.0
ID0517,Becky,Admin Support,1,23.0,3.0,2021-01-10 09:08:38,1,48.0
ID0518,Diane,Technical Support,1,69.0,3.0,2021-01-10 09:08:38,1,233.0
ID0519,Jim,Streaming,1,64.0,5.0,2021-01-10 10:06:14,1,263.0
ID0520,Martha,Streaming,1,117.0,3.0,2021-01-10 10:06:14,1,203.0
ID0521,Jim,Streaming,1,12.0,4.0,2021-01-10 10:35:02,1,394.0
ID0522,Diane,Admin Support,1,102.0,4.0,2021-01-10 10:35:02,1,158.0
ID0523,Dan,Technical Support,1,46.0,4.0,2021-01-10 11:11:02,1,392.0
ID0524,Martha,Streaming,0,47.0,4.0,2021-01-10 11:11:02,1,87.0
ID0525,Dan,Streaming,1,98.0,4.0,2021-01-10 11:18:14,1,143.0
ID0526,Jim,Contract related,1,84.0,4.0,2021-01-10 11:18:14,1,257.0
ID0527,Greg,Streaming,1,12.0,3.0,2021-01-10 11:29:46,1,133.0
ID0528,Greg,Payment related,1,88.0,4.0,2021-01-10 11:29:46,1,206.0
ID0529,Stewart,Contract related,1,97.0,1.0,2021-01-10 11:31:12,1,353.0
ID0530,Joe,Admin Support,1,51.0,3.0,2021-01-10 11:31:12,1,356.0
ID0531,Becky,Admin Support,0,,,2021-01-10 11:47:02,0,
ID0532,Dan,Streaming,1,106.0,4.0,2021-01-10 11:47:02,1,157.0
ID0533,Diane,Admin Support,1,34.0,4.0,2021-01-10 12:27:22,1,232.0
ID0534,Stewart,Streaming,0,,,2021-01-10 12:27:22,0,
ID0535,Dan,Technical Support,1,51.0,3.0,2021-01-10 12:33:07,1,333.0
ID0536,Greg,Technical Support,1,74.0,4.0,2021-01-10 12:33:07,1,294.0
ID0537,Greg,Contract related,1,29.0,3.0,2021-01-10 12:56:10,1,76.0
ID0538,Martha,Admin Support,1,123.0,3.0,2021-01-10 12:56:10,1,375.0
ID0539,Becky,Contract related,1,100.0,4.0,2021-01-10 13:13:26,1,41.0
ID0540,Dan,Streaming,1,43.0,3.0,2021-01-10 13:13:26,1,413.0
ID0541,Becky,Technical Support,1,24.0,4.0,2021-01-10 13:48:00,1,269.0
ID0542,Jim,Streaming,1,78.0,4.0,2021-01-10 13:48:00,1,374.0
ID0543,Joe,Payment related,1,28.0,5.0,2021-01-10 13:52:19,1,367.0
ID0544,Joe,Admin Support,1,36.0,3.0,2021-01-10 13:52:19,1,88.0
ID0545,Joe,Payment related,0,,,2021-01-10 14:09:36,0,
ID0546,Jim,Payment related,1,10.0,2.0,2021-01-10 14:09:36,1,272.0
ID0547,Dan,Streaming,1,43.0,3.0,2021-01-10 14:16:48,1,402.0
ID0548,Stewart,Technical Support,1,19.0,3.0,2021-01-10 14:16:48,1,38.0
ID0549,Diane,Admin Support,1,74.0,3.0,2021-01-10 14:25:26,1,394.0
ID0550,Jim,Streaming,1,71.0,1.0,2021-01-10 14:25:26,1,245.0
ID0551,Joe,Admin Support,1,117.0,5.0,2021-01-10 14:32:38,1,376.0
ID0552,Joe,Contract related,1,61.0,3.0,2021-01-10 14:32:38,1,301.0
ID0553,Joe,Contract related,1,118.0,3.0,2021-01-10 14:58:34,1,200.0
ID0554,Martha,Admin Support,1,87.0,4.0,2021-01-10 14:58:34,1,258.0
ID0555,Diane,Payment related,1,48.0,4.0,2021-01-10 15:56:10,1,66.0
ID0556,Joe,Contract related,1,112.0,1.0,2021-01-10 15:56:10,1,134.0
ID0557,Stewart,Contract related,1,99.0,5.0,2021-01-10 16:00:29,1,164.0
ID0558,Becky,Technical Support,1,103.0,4.0,2021-01-10 16:00:29,1,176.0
ID0559,Joe,Payment related,1,102.0,5.0,2021-01-10 16:37:55,1,38.0
ID0560,Joe,Payment related,1,74.0,5.0,2021-01-10 16:37:55,1,416.0
ID0561,Greg,Payment related,1,28.0,1.0,2021-01-10 16:37:55,1,89.0
ID0562,Joe,Contract related,1,64.0,4.0,2021-01-10 16:37:55,1,153.0
ID0563,Diane,Contract related,0,,,2021-01-10 16:42:14,0,
ID0564,Becky,Payment related,1,81.0,4.0,2021-01-10 16:42:14,1,396.0
ID0565,Becky,Streaming,1,121.0,3.0,2021-01-10 16:58:05,1,64.0
ID0566,Joe,Technical Support,1,117.0,4.0,2021-01-10 16:58:05,1,171.0
ID0567,Diane,Payment related,1,55.0,4.0,2021-01-10 17:24:00,1,254.0
ID0568,Stewart,Technical Support,0,,,2021-01-10 17:24:00,0,
ID0569,Becky,Streaming,1,79.0,3.0,2021-01-10 17:25:26,1,150.0
ID0570,Martha,Technical Support,1,120.0,1.0,2021-01-10 17:25:26,1,129.0
ID0571,Stewart,Contract related,1,50.0,2.0,2021-01-10 17:31:12,1,161.0
ID0572,Martha,Admin Support,0,15.0,1.0,2021-01-10 17:31:12,1,183.0
ID0573,Dan,Streaming,1,10.0,3.0,2021-01-10 17:35:31,1,298.0
ID0574,Greg,Technical Support,1,110.0,3.0,2021-01-10 17:35:31,1,254.0
ID0575,Greg,Payment related,1,69.0,3.0,2021-01-10 17:39:50,1,47.0
ID0576,Jim,Contract related,0,122.0,1.0,2021-01-10 17:39:50,1,168.0
ID0577,Diane,Contract related,1,47.0,3.0,2021-01-10 17:48:29,1,58.0
ID0578,Greg,Technical Support,0,124.0,5.0,2021-01-10 17:48:29,1,406.0
ID0579,Martha,Streaming,1,92.0,3.0,2021-01-11 09:30:14,1,121.0
ID0580,Becky,Payment related,1,110.0,2.0,2021-01-11 09:30:14,1,332.0
ID0581,Stewart,Streaming,1,84.0,4.0,2021-01-11 09:37:26,1,145.0
ID0582,Stewart,Admin Support,0,,,2021-01-11 09:37:26,0,
ID0583,Diane,Admin Support,1,81.0,5.0,2021-01-11 09:38:53,1,261.0
ID0584,Greg,Payment related,1,116.0,4.0,2021-01-11 09:38:53,1,129.0
ID0585,Diane,Payment related,0,,,2021-01-11 09:38:53,0,
ID0586,Joe,Streaming,1,63.0,3.0,2021-01-11 09:38:53,1,249.0
ID0587,Dan,Streaming,0,,,2021-01-11 09:48:58,0,
ID0588,Joe,Streaming,1,30.0,3.0,2021-01-11 09:48:58,1,271.0
ID0589,Diane,Admin Support,1,22.0,3.0,2021-01-11 10:04:48,1,342.0
ID0590,Stewart,Technical Support,1,31.0,3.0,2021-01-11 10:04:48,1,320.0
ID0591,Diane,Payment related,1,47.0,3.0,2021-01-11 10:13:26,1,152.0
ID0592,Dan,Technical Support,1,88.0,3.0,2021-01-11 10:13:26,1,274.0
ID0593,Martha,Streaming,1,106.0,4.0,2021-01-11 10:20:38,1,219.0
ID0594,Diane,Payment related,1,70.0,5.0,2021-01-11 10:20:38,1,87.0
ID0595,Martha,Payment related,1,77.0,3.0,2021-01-11 10:26:24,1,337.0
ID0596,Joe,Streaming,1,82.0,3.0,2021-01-11 10:26:24,1,401.0
ID0597,Greg,Contract related,1,84.0,3.0,2021-01-11 10:32:10,1,285.0
ID0598,Martha,Technical Support,1,50.0,4.0,2021-01-11 10:32:10,1,366.0
ID0599,Martha,Admin Support,0,,,2021-01-11 11:05:17,0,
ID0600,Becky,Contract related,1,73.0,3.0,2021-01-11 11:05:17,1,45.0
ID0601,Greg,Contract related,1,79.0,3.0,2021-01-11 11:28:19,1,324.0
ID0602,Dan,Contract related,1,124.0,5.0,2021-01-11 11:28:19,1,238.0
ID0603,Stewart,Admin Support,0,,,2021-01-11 11:29:46,0,
ID0604,Becky,Technical Support,0,75.0,4.0,2021-01-11 11:29:46,1,213.0
ID0605,Becky,Technical Support,1,34.0,3.0,2021-01-11 11:36:58,1,271.0
ID0606,Stewart,Payment related,0,,,2021-01-11 11:36:58,0,
ID0607,Stewart,Streaming,1,116.0,3.0,2021-01-11 11:47:02,1,236.0
ID0608,Dan,Payment related,1,20.0,3.0,2021-01-11 11:47:02,1,33.0
ID0609,Jim,Streaming,1,105.0,1.0,2021-01-11 12:10:05,1,398.0
ID0610,Diane,Payment related,1,25.0,3.0,2021-01-11 12:10:05,1,53.0
ID0611,Diane,Payment related,1,16.0,4.0,2021-01-11 12:20:10,1,382.0
ID0612,Martha,Contract related,1,64.0,4.0,2021-01-11 12:20:10,1,160.0
ID0613,Stewart,Admin Support,1,82.0,3.0,2021-01-11 12:24:29,1,411.0
ID0614,Dan,Streaming,1,13.0,5.0,2021-01-11 12:24:29,1,129.0
ID0615,Jim,Contract related,1,15.0,5.0,2021-01-11 12:43:12,1,45.0
ID0616,Greg,Contract related,1,42.0,2.0,2021-01-11 12:43:12,1,368.0
ID0617,Jim,Payment related,0,,,2021-01-11 12:43:12,0,
ID0618,Martha,Payment related,1,32.0,3.0,2021-01-11 12:43:12,1,341.0
ID0619,Dan,Payment related,1,75.0,3.0,2021-01-11 12:57:36,1,250.0
ID0620,Stewart,Contract related,0,123.0,3.0,2021-01-11 12:57:36,1,170.0
ID0621,Stewart,Streaming,1,22.0,5.0,2021-01-11 13:19:12,1,327.0
ID0622,Greg,Technical Support,1,21.0,2.0,2021-01-11 13:19:12,1,118.0
ID0623,Greg,Streaming,1,15.0,4.0,2021-01-11 13:55:12,1,370.0
ID0624,Diane,Streaming,1,76.0,4.0,2021-01-11 13:55:12,1,235.0
ID0625,Joe,Admin Support,1,92.0,3.0,2021-01-11 14:09:36,1,319.0
ID0626,Greg,Technical Support,0,,,2021-01-11 14:09:36,0,
ID0627,Martha,Technical Support,0,,,2021-01-11 14:13:55,0,
ID0628,Becky,Payment related,0,62.0,4.0,2021-01-11 14:13:55,1,239.0
ID0629,Joe,Admin Support,1,33.0,3.0,2021-01-11 14:19:41,1,298.0
ID0630,Stewart,Admin Support,1,122.0,1.0,2021-01-11 14:19:41,1,119.0
ID0631,Stewart,Streaming,0,47.0,1.0,2021-01-11 14:24:00,1,275.0
ID0632,Diane,Admin Support,0,,,2021-01-11 14:24:00,0,
ID0633,Martha,Technical Support,0,,,2021-01-11 14:26:53,0,
ID0634,Joe,Contract related,0,,,2021-01-11 14:26:53,0,
ID0635,Stewart,Streaming,1,44.0,4.0,2021-01-11 14:28:19,1,39.0
ID0636,Martha,Contract related,1,48.0,3.0,2021-01-11 14:28:19,1,281.0
ID0637,Martha,Admin Support,1,60.0,3.0,2021-01-11 14:32:38,1,59.0
ID0638,Diane,Streaming,0,,,2021-01-11 14:32:38,0,
ID0639,Jim,Technical Support,1,120.0,2.0,2021-01-11 14:57:07,1,201.0
ID0640,Stewart,Admin Support,1,61.0,2.0,2021-01-11 14:57:07,1,266.0
ID0641,Greg,Technical Support,1,103.0,4.0,2021-01-11 15:12:58,1,385.0
ID0642,Becky,Contract related,0,,,2021-01-11 15:12:58,0,
ID0643,Jim,Payment related,1,32.0,2.0,2021-01-11 15:37:26,1,181.0
ID0644,Joe,Admin Support,0,,,2021-01-11 15:37:26,0,
ID0645,Jim,Technical Support,1,53.0,1.0,2021-01-11 15:59:02,1,277.0
ID0646,Diane,Streaming,1,40.0,5.0,2021-01-11 15:59:02,1,176.0
ID0647,Stewart,Contract related,0,58.0,3.0,2021-01-11 16:17:46,1,194.0
ID0648,Stewart,Technical Support,1,92.0,2.0,2021-01-11 16:17:46,1,147.0
ID0649,Diane,Payment related,0,,,2021-01-11 16:43:41,0,
ID0650,Dan,Streaming,1,124.0,5.0,2021-01-11 16:43:41,1,49.0
ID0651,Jim,Admin Support,1,59.0,3.0,2021-01-11 17:06:43,1,270.0
ID0652,Greg,Streaming,1,44.0,1.0,2021-01-11 17:06:43,1,302.0
ID0653,Jim,Admin Support,1,42.0,2.0,2021-01-11 17:22:34,1,218.0
ID0654,Stewart,Payment related,1,21.0,5.0,2021-01-11 17:22:34,1,286.0
ID0655,Stewart,Contract related,1,69.0,4.0,2021-01-11 17:41:17,1,32.0
ID0656,Stewart,Payment related,1,46.0,1.0,2021-01-11 17:41:17,1,53.0
ID0657,Martha,Payment related,1,24.0,5.0,2021-01-11 17:41:17,1,361.0
ID0658,Stewart,Streaming,1,101.0,2.0,2021-01-11 17:41:17,1,285.0
ID0659,Becky,Payment related,1,121.0,5.0,2021-01-11 17:48:29,1,81.0
ID0660,Stewart,Admin Support,1,61.0,3.0,2021-01-11 17:48:29,1,71.0
ID0661,Becky,Contract related,1,45.0,4.0,2021-01-11 17:49:55,1,80.0
ID0662,Becky,Payment related,1,40.0,5.0,2021-01-11 17:49:55,1,121.0
